user_id,heart_rate_BPM,blood_oxygen_level,step_count,sleep_duration_hr,activity_level,stress_level,activity_intensity,stress_sleep_ratio,health_score
337,81.5,100.0,1681.0,5.5,Sedentary,2,137001.50,0.3636,0.846250
338,76.0,99.9,6518.0,7.2,Active,4,495368.00,0.5556,0.849600
339,74.8,96.9,5360.7,5.3,Active,4,400980.36,0.7547,0.766350
340,106.0,96.5,7922.4,6.8,Active,9,839774.40,1.3235,0.671000
341,89.4,91.5,2790.9,5.6,Sedentary,8,249506.46,1.4286,0.636000
342,81.3,95.3,9126.2,6.5,Sedentary,3,741960.06,0.4615,0.834950
343,97.9,96.5,7695.9,7.6,Sedentary,5,753428.61,0.6579,0.821000
344,70.7,97.1,125.4,3.2,Highly_Active,1,8865.78,0.3125,0.778400
345,95.7,100.0,3750.4,8.0,Highly_Active,5,358913.28,0.6250,0.850000
346,64.3,99.7,10772.1,8.0,Highly_Active,2,692646.03,0.2500,0.938800
347,84.0,99.0,8185.1,5.6,Active,1,687548.40,0.1786,0.876000
348,83.3,98.4,992.8,0.0,Active,9,82700.24,NULL,0.423600
349,71.7,96.4,28224.6,5.9,Sedentary,6,2023703.82,1.0169,0.726850
350,60.7,97.1,1070.2,7.4,Sedentary,10,64961.14,1.3514,0.665900
351,78.0,96.4,18496.7,9.5,Active,4,1442742.60,0.4211,0.921850
352,80.1,97.2,14566.8,7.3,Highly_Active,1,1166800.68,0.1370,0.932550
353,72.5,95.8,7393.9,5.7,Highly_Active,7,536057.75,1.2281,0.686950
354,62.2,99.1,4856.9,5.9,Active,1,302099.18,0.1695,0.887650
355,71.8,99.3,2874.2,5.4,Highly_Active,8,206367.56,1.4815,0.659700
356,90.2,98.2,5878.4,7.3,Active,2,530231.68,0.2740,0.906550
357,72.4,99.1,3204.1,4.9,Highly_Active,10,231976.84,2.0408,0.580150
358,92.2,95.4,9632.6,6.5,Highly_Active,2,888125.72,0.3077,0.865350
359,76.3,96.9,5283.5,6.7,Highly_Active,6,403131.05,0.8955,0.758850
360,101.5,98.0,15874.4,8.0,Highly_Active,1,1611251.60,0.1250,0.962000
361,63.4,100.0,766.4,6.4,Sedentary,8,48589.76,1.2500,0.700000
362,74.4,100.0,2250.9,0.0,Highly_Active,3,167466.96,NULL,0.610000
363,79.7,99.9,3502.2,7.6,Highly_Active,6,279125.34,0.7895,0.804600
364,117.7,99.3,10506.8,6.2,Highly_Active,9,1236650.36,1.4516,0.659700
365,90.0,96.6,23615.1,7.1,Active,6,2125359.00,0.8451,0.772650
366,85.3,100.0,216.9,6.3,Active,7,18501.57,1.1111,0.726250
367,81.1,97.1,7299.0,8.0,Active,5,591948.90,0.6250,0.838400
368,82.4,97.0,15448.1,4.5,Sedentary,6,1272923.44,1.3333,0.676750
369,51.7,100.0,4816.3,6.9,Highly_Active,2,249002.71,0.2899,0.898750
370,76.0,96.3,4226.4,7.9,Highly_Active,10,321206.40,1.2658,0.681450
371,74.7,97.7,29377.1,5.7,Sedentary,6,2194469.37,1.0526,0.724550
372,74.8,98.5,990.2,9.3,Active,8,74066.96,0.8602,0.802750
373,61.9,100.0,5718.1,8.5,Active,2,353950.39,0.2353,0.958750
374,47.9,97.2,8847.7,6.6,Sedentary,9,423804.83,1.3636,0.666300
375,98.0,95.9,1647.4,4.9,Sedentary,6,161445.20,1.2245,0.687350
376,95.9,97.2,7978.6,6.6,Highly_Active,7,765147.74,1.0606,0.726300
377,83.3,97.4,1932.5,7.8,Active,6,160977.25,0.7692,0.802100
378,40.8,97.1,6946.1,6.7,Active,8,283400.88,1.1940,0.699650
379,80.0,98.1,940.4,5.7,Sedentary,6,75232.00,1.0526,0.726150
380,68.5,98.6,9529.0,6.4,Sedentary,6,652736.50,0.9375,0.754400
381,84.5,100.0,3459.2,8.9,Highly_Active,6,292302.40,0.6742,0.853750
382,207.1,99.7,2867.9,7.2,Active,7,593942.09,0.9722,0.758800
383,78.7,100.0,11806.6,6.3,Sedentary,4,929179.42,0.6349,0.816250
384,71.8,96.8,23224.4,7.6,Highly_Active,6,1667511.92,0.7895,0.792200
385,0.0,99.8,2945.9,7.1,Sedentary,8,0.00,1.1268,0.725450
386,76.2,97.8,8671.9,7.6,Active,9,660798.78,1.1842,0.706200
387,77.7,100.0,396.2,8.7,Highly_Active,6,30784.74,0.6897,0.846250
388,78.1,96.0,1959.2,0.0,Active,1,153013.52,NULL,0.654000
389,96.0,98.3,522.3,6.0,Highly_Active,6,50140.80,1.0000,0.738200
390,81.5,99.7,25869.5,5.7,Active,6,2108364.25,1.0526,0.732550
391,82.3,99.5,2531.9,9.1,Highly_Active,2,208375.37,0.2198,0.979250
392,68.4,97.8,7786.9,4.7,Sedentary,4,532623.96,0.8511,0.747450
393,94.1,98.2,5236.4,8.1,Highly_Active,3,492745.24,0.3704,0.906550
394,74.4,96.0,1617.7,7.6,Sedentary,6,120356.88,0.7895,0.789000
395,0.0,99.3,13778.4,6.5,Sedentary,9,0.00,1.3846,0.670950
396,62.4,98.5,1447.8,6.3,Highly_Active,3,90342.72,0.4762,0.840250
397,72.9,96.7,4472.5,6.9,Active,6,326045.25,0.8696,0.765550
398,80.7,96.8,3606.2,9.2,Sedentary,7,291020.34,0.7609,0.822200
399,88.1,100.0,1076.8,4.9,Sedentary,8,94866.08,1.6327,0.643750
400,91.7,96.8,1086.3,6.3,Sedentary,2,99613.71,0.3175,0.863450
401,55.7,97.5,5656.9,4.8,Highly_Active,7,315089.33,1.4583,0.660000
402,75.8,98.6,339.4,6.3,Highly_Active,8,25726.52,1.2698,0.690650
403,44.9,96.5,35830.9,8.8,Active,9,1608807.41,1.0227,0.746000
404,78.0,100.0,17060.1,5.6,Sedentary,2,1330687.80,0.3571,0.850000
405,76.9,96.9,9069.5,6.2,Sedentary,10,697444.55,1.6129,0.620100
406,78.5,98.7,3893.4,3.6,Sedentary,1,305631.90,0.2778,0.799800
407,58.1,100.0,13270.7,4.1,Highly_Active,6,771027.67,1.4634,0.673750
408,87.3,99.4,1176.6,4.9,Highly_Active,1,102717.18,0.2041,0.851350
409,64.6,96.8,2774.1,5.9,Sedentary,2,179206.86,0.3390,0.848450
410,59.6,96.3,3708.9,6.1,Highly_Active,9,221050.44,1.4754,0.643950
411,88.3,95.6,1906.2,5.7,Highly_Active,2,168317.46,0.3509,0.836150
412,44.4,97.4,4401.2,5.3,Sedentary,5,195413.28,0.9434,0.738350
413,122.7,100.0,9462.5,4.0,Highly_Active,2,1161048.75,0.5000,0.790000
414,112.8,97.7,13109.4,5.5,Sedentary,10,1478740.32,1.8182,0.597050
415,65.1,99.8,9503.3,4.9,Highly_Active,4,618664.83,0.8163,0.762950
416,62.2,96.4,9130.0,7.8,Sedentary,8,567886.00,1.0256,0.738100
417,67.6,94.9,1332.4,4.3,Sedentary,9,90070.24,2.0930,0.570850
418,80.3,93.2,10124.3,5.5,Highly_Active,10,812981.29,1.8182,0.579050
419,84.4,99.9,5039.5,9.3,Sedentary,3,425333.80,0.3226,0.958350
420,0.0,97.7,6056.4,6.7,Highly_Active,4,0.00,0.5970,0.822050
421,89.9,98.0,10517.9,6.5,Active,5,945559.21,0.7692,0.785750
422,101.7,99.1,2257.5,6.5,Active,10,229587.75,1.5385,0.640150
423,98.4,98.2,16314.2,6.9,Highly_Active,6,1605317.28,0.8696,0.771550
424,97.0,99.0,3940.0,6.4,Active,4,382180.00,0.6250,0.816000
425,55.1,96.3,709.4,5.3,Highly_Active,7,39087.94,1.3208,0.673950
426,70.9,99.4,131.8,6.0,Sedentary,4,9344.62,0.6667,0.802600
427,77.1,97.6,23324.8,5.8,Sedentary,7,1798342.08,1.2069,0.697900
428,67.0,97.5,14867.0,8.8,Active,5,996089.00,0.5682,0.870000
429,66.7,95.5,6051.7,7.6,Active,9,403648.39,1.1842,0.697000
430,86.1,100.0,2192.2,4.9,Highly_Active,3,188748.42,0.6122,0.793750
431,83.3,97.5,4044.9,8.1,Highly_Active,1,336940.17,0.1235,0.963750
432,82.7,99.7,9018.3,6.5,Active,9,745813.41,1.3846,0.672550
433,0.0,96.0,7015.4,6.9,Highly_Active,7,0.00,1.0145,0.732750
434,92.1,96.6,21261.4,6.9,Highly_Active,4,1958174.94,0.5797,0.825150
435,55.3,95.6,8809.9,5.7,Sedentary,6,487187.47,1.0526,0.716150
436,77.8,95.7,358.2,5.4,Active,5,27867.96,0.9259,0.735300
437,65.5,99.8,12766.6,6.1,Sedentary,2,836212.30,0.3279,0.867950
438,74.1,97.8,4904.7,3.8,Sedentary,1,363438.27,0.2632,0.803700
439,54.9,98.8,8196.1,6.2,Highly_Active,4,449965.89,0.6452,0.807700
440,62.7,96.8,20737.7,0.0,Highly_Active,10,1300253.79,NULL,0.387200
441,40.0,92.1,5534.2,3.3,Active,3,221368.00,0.9091,0.702150
442,80.3,94.9,6740.9,5.3,Sedentary,4,541294.27,0.7547,0.758350
443,52.4,97.6,40862.3,7.2,Sedentary,8,2141184.52,1.1111,0.720400
444,0.0,97.2,3489.4,8.2,Sedentary,10,0.00,1.2195,0.696300
445,70.7,97.7,18713.5,3.5,Sedentary,4,1323044.45,1.1429,0.702050
446,87.7,96.2,5758.7,7.4,Highly_Active,5,505037.99,0.6757,0.812300
447,62.8,99.4,22404.3,3.6,Active,1,1406990.04,0.2778,0.802600
448,83.3,94.3,1869.9,5.8,Active,10,155762.67,1.7241,0.594700
449,58.8,99.4,4815.7,6.2,Highly_Active,10,283163.16,1.6129,0.630100
450,68.0,97.6,8739.4,5.7,Active,10,594279.20,1.7544,0.604150
451,55.0,98.7,1710.1,5.7,Sedentary,8,94055.50,1.4035,0.668550
452,81.1,95.8,32.1,3.9,Active,5,2603.31,1.2821,0.679450
453,68.1,98.9,1729.0,9.0,Active,8,117744.90,0.8889,0.793100
454,92.4,96.4,1415.2,7.7,Sedentary,7,130764.48,0.9091,0.764350
455,92.6,97.0,12902.9,4.6,Highly_Active,3,1194808.54,0.6522,0.770500
456,85.0,94.2,5205.2,6.4,Highly_Active,6,442442.00,0.9375,0.736800
457,40.0,97.3,3443.9,8.0,Sedentary,5,137756.00,0.6250,0.839200
458,68.4,100.0,3485.0,6.9,Highly_Active,9,238374.00,1.3043,0.688750
459,93.8,96.5,9922.2,5.2,Highly_Active,2,930702.36,0.3846,0.821000
460,68.7,98.4,429.9,7.7,Sedentary,8,29534.13,1.0390,0.742350
461,43.5,98.9,1275.0,4.6,Sedentary,7,55462.50,1.5217,0.658100
462,73.3,98.2,3697.5,7.6,Sedentary,6,271026.75,0.7895,0.797800
463,80.9,96.2,823.8,6.6,Active,10,66645.42,1.5152,0.632300
464,113.1,99.7,4112.0,8.1,Highly_Active,3,465067.20,0.3704,0.912550
465,84.5,99.9,10136.0,6.5,Highly_Active,4,856492.00,0.6154,0.823350
466,79.4,97.9,5717.1,5.4,Active,8,453937.74,1.4815,0.654100
467,0.0,97.6,695.8,4.1,Active,10,0.00,2.4390,0.544150
468,85.3,100.0,3206.0,6.1,Highly_Active,8,273471.80,1.3115,0.688750
469,70.1,95.1,9851.2,6.7,Active,1,690569.12,0.1493,0.901650
470,83.4,98.9,9271.7,5.5,Sedentary,5,773259.78,0.9091,0.751850
471,74.4,100.0,3069.5,5.6,Sedentary,2,228370.80,0.3571,0.850000
472,0.0,97.3,9108.5,3.8,Sedentary,2,0.00,0.5263,0.771700
473,70.9,96.5,7599.5,4.7,Sedentary,4,538804.55,0.8511,0.742250
474,77.9,97.9,6573.7,7.6,Highly_Active,5,512091.23,0.6579,0.826600
475,79.5,97.8,2757.4,4.7,Highly_Active,10,219213.30,2.1277,0.567450
476,102.5,96.1,5449.5,7.2,Highly_Active,4,558573.75,0.5556,0.834400
477,94.1,96.5,516.7,4.5,Sedentary,2,48621.47,0.4444,0.794750
478,107.0,95.9,324.9,6.3,Active,4,34764.30,0.6349,0.799850
479,115.4,97.1,2999.7,6.0,Sedentary,10,346165.38,1.6667,0.613400
480,102.5,97.8,230.3,5.7,Sedentary,10,23605.75,1.7544,0.604950
481,95.1,99.0,502.7,7.0,Sedentary,9,47806.77,1.2857,0.688500
482,100.8,97.4,13930.6,4.4,Sedentary,8,1404204.48,1.8182,0.614600
483,107.2,96.8,7702.9,5.9,Active,1,825750.88,0.1695,0.878450
484,81.4,97.2,5634.6,0.0,Sedentary,8,458656.44,NULL,0.448800
485,59.7,96.4,1884.0,6.7,Sedentary,4,112474.80,0.5970,0.816850
486,88.7,99.4,1939.0,5.2,Highly_Active,4,171989.30,0.7692,0.772600
487,61.1,100.0,4519.8,7.5,Sedentary,3,276159.78,0.4000,0.891250
488,67.4,95.6,6700.1,7.0,Active,3,451586.74,0.4286,0.854900
489,65.6,99.5,5101.0,8.5,Sedentary,1,334625.60,0.1176,0.986750
490,71.2,95.9,15497.6,5.2,Sedentary,8,1103429.12,1.5385,0.638600
491,67.5,97.0,8866.4,7.8,Active,8,598482.00,1.0256,0.740500
492,69.5,97.8,2308.3,5.6,Highly_Active,7,160426.85,1.2500,0.691200
493,67.6,98.6,1048.5,7.1,Sedentary,9,70878.60,1.2676,0.690650
494,72.8,100.0,9935.5,6.2,Sedentary,5,723304.40,0.8065,0.782500
495,67.0,94.9,4783.9,6.4,Highly_Active,2,320521.30,0.3125,0.859600
496,98.7,96.8,5081.9,4.0,Highly_Active,5,501583.53,1.2500,0.687200
497,86.3,100.0,5996.5,5.5,Active,10,517497.95,1.8182,0.606250
498,88.9,99.9,9986.0,5.6,Active,3,887755.40,0.5357,0.819600
499,73.6,98.6,2392.1,6.9,Active,3,176058.56,0.4348,0.863150
500,48.2,100.0,956.7,3.8,Sedentary,8,46112.94,2.1053,0.602500
501,97.5,99.6,1318.1,5.8,Active,10,128514.75,1.7241,0.615900
502,81.6,98.0,4587.8,4.5,Highly_Active,1,374364.48,0.2222,0.830750
503,67.6,96.4,11095.5,8.0,Highly_Active,9,750055.80,1.1250,0.715600
504,65.7,98.1,20897.0,4.6,Highly_Active,10,1372932.90,2.1739,0.564900
505,76.6,99.9,7715.6,5.4,Sedentary,5,591014.96,0.9259,0.752100
506,53.0,94.4,9522.4,5.4,Sedentary,9,504687.20,1.6667,0.610100
507,71.4,96.6,2865.0,5.8,Sedentary,4,204561.00,0.6897,0.783900
508,80.4,97.0,4773.3,4.6,Sedentary,10,383773.32,2.1739,0.560500
509,79.6,100.0,2082.4,3.3,Active,6,165759.04,1.8182,0.643750
510,72.3,100.0,8993.1,6.1,Active,3,650201.13,0.4918,0.838750
511,81.7,96.8,6130.0,4.5,Active,9,500821.00,2.0000,0.585950
512,89.2,100.0,561.4,7.1,Sedentary,10,50076.88,1.4085,0.666250
513,92.6,99.2,10856.0,6.6,Active,2,1005265.60,0.3030,0.884300
514,45.7,98.3,13432.1,5.1,Sedentary,6,613846.97,1.1765,0.704450
515,77.3,97.0,541.5,6.9,Sedentary,2,41857.95,0.2899,0.886750
516,71.2,100.0,5474.3,5.0,Highly_Active,1,389770.16,0.2000,0.857500
517,96.4,94.8,6658.7,5.4,Active,4,641898.68,0.7407,0.761700
518,82.5,95.7,2754.4,6.4,Active,1,227238.00,0.1563,0.892800
519,69.1,100.0,1700.7,4.8,Highly_Active,2,117518.37,0.4167,0.820000
520,61.8,97.6,5307.6,6.9,Sedentary,3,328009.68,0.4348,0.859150
521,69.9,99.6,1783.7,4.5,Active,4,124680.63,0.8889,0.747150
522,79.0,95.8,4121.6,6.4,Sedentary,10,325606.40,1.5625,0.623200
523,75.6,99.8,2083.3,7.3,Active,3,157497.48,0.4110,0.882950
524,69.2,98.3,11519.1,9.9,Highly_Active,9,797121.72,0.9091,0.794450
525,85.7,100.0,1592.2,4.7,Active,7,136451.54,1.4894,0.666250
526,63.3,99.7,8575.6,5.2,Highly_Active,3,542835.48,0.5769,0.803800
527,91.7,94.1,8784.2,7.3,Active,5,805511.14,0.6849,0.800150
528,67.6,100.0,611.8,5.8,Active,6,41357.68,1.0345,0.737500
529,85.6,99.8,10632.3,7.1,Active,9,910124.88,1.2676,0.695450
530,83.9,99.8,5671.6,9.6,Active,4,475847.24,0.4167,0.939200
531,76.7,96.5,9714.9,7.6,Active,4,745132.83,0.5263,0.851000
532,59.2,98.7,1384.4,6.4,Active,2,81956.48,0.3125,0.874800
533,74.7,94.4,11283.8,5.8,Sedentary,7,842899.86,1.2069,0.685100
534,85.2,99.1,14403.6,7.5,Active,9,1227186.72,1.2000,0.707650
535,93.2,99.6,4946.1,6.2,Active,5,460976.52,0.8065,0.780900
536,83.0,95.6,5174.0,6.3,Sedentary,10,429442.00,1.5873,0.618650
537,69.7,97.8,14856.1,5.7,Active,6,1035470.17,1.0526,0.724950
538,82.7,100.0,9383.1,4.1,Highly_Active,7,775982.37,1.7073,0.643750
539,89.2,97.7,1034.3,6.8,Active,4,92259.56,0.5882,0.825800
540,54.6,97.8,12772.0,5.4,Active,3,697351.20,0.5556,0.803700
541,76.6,100.0,1198.2,9.8,Sedentary,5,91782.12,0.5102,0.917500
542,54.1,92.2,15096.0,0.0,Sedentary,9,816693.60,NULL,0.398800
543,77.2,95.2,9029.1,8.3,Highly_Active,2,697046.52,0.2410,0.932050
544,67.6,99.8,1135.2,5.7,Highly_Active,4,76739.52,0.7018,0.792950
545,45.2,100.0,1612.6,7.6,Active,9,72889.52,1.1842,0.715000
546,82.5,97.3,10956.5,4.1,Highly_Active,2,903911.25,0.4878,0.782950
547,58.7,95.4,20658.7,5.7,Sedentary,3,1212665.69,0.5263,0.805350
548,95.3,95.7,463.8,9.5,Active,10,44200.14,1.0526,0.739050
549,68.9,98.5,5852.6,7.1,Sedentary,6,403244.14,0.8451,0.780250
550,55.1,95.5,7601.5,7.1,Sedentary,3,418842.65,0.4225,0.858250
551,51.7,96.4,13743.5,5.3,Sedentary,1,710538.95,0.1887,0.854350
552,58.5,94.3,15937.1,6.5,Active,10,932320.35,1.5385,0.620950
553,78.1,96.4,3916.9,7.4,Sedentary,6,305909.89,0.8108,0.783100
554,62.5,100.0,31359.7,8.4,Active,6,1959981.25,0.7143,0.835000
555,95.4,99.2,6155.8,5.8,Highly_Active,10,587263.32,1.7241,0.614300
556,71.0,96.2,17320.6,7.8,Highly_Active,5,1229762.60,0.6410,0.827300
557,63.5,95.5,1526.5,2.9,Active,10,96932.75,3.4483,0.490750
558,88.8,96.9,5630.6,10.1,Active,2,499997.28,0.1980,1.006350
559,54.1,96.8,4809.6,0.0,Highly_Active,1,260199.36,NULL,0.657200
560,87.8,96.7,382.4,7.0,Active,5,33574.72,0.7143,0.799300
561,95.5,99.8,10597.6,5.2,Sedentary,7,1012070.80,1.3462,0.684200
562,88.5,100.0,10126.6,6.0,Sedentary,9,896204.10,1.5000,0.655000
563,0.0,98.2,79.9,8.7,Highly_Active,10,0.00,1.1494,0.719050
564,77.1,99.0,390.8,5.9,Highly_Active,4,30130.68,0.6780,0.797250
565,92.7,97.1,16665.2,7.9,Highly_Active,7,1544864.04,0.8861,0.774650
566,52.6,97.3,1835.2,6.4,Highly_Active,7,96531.52,1.0938,0.719200
567,65.7,97.0,2434.3,5.3,Highly_Active,5,159933.51,0.9434,0.736750
568,71.2,99.9,35250.9,9.4,Highly_Active,1,2509864.08,0.1064,1.022100
569,98.6,100.0,2579.6,6.9,Highly_Active,3,254348.56,0.4348,0.868750
570,79.5,98.9,22961.8,4.4,Sedentary,10,1825463.10,2.2727,0.560600
571,0.0,98.0,15610.3,7.9,Sedentary,4,0.00,0.5063,0.868250
572,81.3,98.5,16474.9,5.0,Active,6,1339409.37,1.2000,0.701500
573,93.3,99.6,881.2,7.5,Highly_Active,1,82215.96,0.1333,0.949650
574,63.7,99.5,1688.7,6.5,Sedentary,4,107570.19,0.6154,0.821750
575,99.2,95.6,6586.4,4.8,Highly_Active,7,653370.88,1.4583,0.652400
576,86.6,99.7,1422.4,8.0,Highly_Active,7,123179.84,0.8750,0.788800
577,66.7,98.4,3377.9,5.7,Active,10,225305.93,1.7544,0.607350
578,91.9,96.4,20450.4,8.2,Active,7,1879391.76,0.8537,0.783100
579,93.5,98.2,5458.6,4.5,Highly_Active,9,510379.10,2.0000,0.591550
580,107.5,99.5,1228.1,6.4,Highly_Active,4,132020.75,0.6250,0.818000
581,104.9,99.4,5676.1,4.6,Sedentary,1,595422.89,0.2174,0.840100
582,78.6,100.0,8910.3,0.0,Highly_Active,6,700349.58,NULL,0.520000
583,91.2,95.7,7840.0,0.0,Highly_Active,3,715008.00,NULL,0.592800
584,0.0,97.8,434.1,3.9,Active,3,0.00,0.7692,0.747450
585,99.7,95.6,6963.0,6.5,Active,7,694211.10,1.0769,0.716150
586,68.9,96.4,7265.9,5.8,Active,6,500620.51,1.0345,0.723100
587,65.1,96.4,16317.2,7.7,Sedentary,10,1062249.72,1.2987,0.674350
588,51.6,96.6,7592.0,7.2,Active,9,391747.20,1.2500,0.686400
589,85.1,97.6,1208.4,8.4,Active,3,102834.84,0.3571,0.915400
590,88.4,98.3,4293.5,7.2,Sedentary,9,379545.40,1.2500,0.693200
591,78.2,100.0,873.6,8.7,Active,6,68315.52,0.6897,0.846250
592,69.9,99.7,1856.9,5.6,Highly_Active,5,129797.31,0.8929,0.758800
593,76.1,97.3,3174.8,8.1,Highly_Active,7,241602.28,0.8642,0.782950
594,74.0,98.0,408.9,7.2,Active,9,30258.60,1.2500,0.692000
595,87.5,99.3,1211.6,5.3,Highly_Active,3,106015.00,0.5660,0.805950
596,0.0,99.2,5592.5,6.4,Highly_Active,10,0.00,1.5625,0.636800
597,80.6,98.1,3031.5,0.0,Active,1,244338.90,NULL,0.662400
598,79.1,98.3,2981.4,7.1,Highly_Active,5,235828.74,0.7042,0.809450
599,93.0,99.2,9874.0,6.8,Active,7,918282.00,1.0294,0.741800
600,76.0,97.3,5307.6,9.4,Sedentary,9,403377.60,0.9574,0.771700
601,62.7,97.0,16355.2,4.3,Sedentary,9,1025471.04,2.0930,0.579250
602,50.2,98.0,13776.4,6.1,Sedentary,6,691575.28,0.9836,0.740750
603,41.1,97.0,25728.7,6.1,Sedentary,6,1057449.57,0.9836,0.736750
604,71.6,97.0,8900.3,6.7,Highly_Active,5,637261.48,0.7463,0.789250
605,63.3,96.2,12034.9,6.1,Sedentary,7,761809.17,1.1475,0.703550
606,66.3,98.4,13316.8,8.7,Highly_Active,7,882903.84,0.8046,0.809850
607,62.3,96.1,13121.4,5.5,Sedentary,5,817463.22,0.9091,0.740650
608,83.1,98.2,5351.1,4.2,Highly_Active,6,444676.41,1.4286,0.670300
609,77.1,98.4,2336.1,4.9,Active,2,180113.31,0.4082,0.817350
610,87.0,96.6,1583.8,7.7,Active,8,137790.60,1.0390,0.735150
611,110.2,99.5,33776.3,7.9,Sedentary,7,3722148.26,0.8861,0.784250
612,204.1,95.8,5871.6,6.2,Active,3,1198393.56,0.4839,0.825700
613,63.1,97.5,6028.2,4.3,Sedentary,6,380379.42,1.3953,0.671250
614,65.9,99.0,2986.5,7.2,Sedentary,10,196810.35,1.3889,0.666000
615,85.4,97.9,22308.5,7.2,Active,7,1905145.90,0.9722,0.751600
616,63.8,98.4,6823.0,5.7,Active,5,435307.40,0.8772,0.757350
617,44.1,100.0,6470.0,5.4,Active,7,285327.00,1.2963,0.692500
618,94.1,99.9,942.2,6.1,Sedentary,3,88661.02,0.4918,0.838350
619,130.3,97.0,11532.7,0.0,Sedentary,8,1502710.81,NULL,0.448000
620,76.4,97.8,6883.8,6.8,Sedentary,6,525922.32,0.8824,0.766200
621,67.3,100.0,5691.4,6.3,Sedentary,7,383031.22,1.1111,0.726250
622,77.3,96.3,15899.3,7.7,Highly_Active,4,1229015.89,0.5195,0.853950
623,66.3,95.8,11370.7,6.5,Sedentary,6,753877.41,0.9231,0.746950
624,95.5,100.0,8884.3,5.4,Active,7,848450.65,1.2963,0.692500
625,48.3,99.8,816.6,8.0,Active,6,39441.78,0.7500,0.819200
626,64.0,99.9,5476.2,8.2,Highly_Active,10,350476.80,1.2195,0.707100
627,70.5,99.8,2738.4,7.0,Sedentary,1,193057.20,0.1429,0.931700
628,86.5,99.7,3609.9,7.1,Highly_Active,2,312256.35,0.2817,0.905050
629,69.9,100.0,4322.0,5.0,Active,10,302107.80,2.0000,0.587500
630,69.2,96.0,10531.4,9.0,Sedentary,1,728772.88,0.1111,0.991500
631,93.2,95.6,558.1,9.3,Highly_Active,3,52014.92,0.3226,0.941150
632,60.3,99.2,15424.6,5.9,Highly_Active,9,930103.38,1.5254,0.648050
633,80.4,96.4,1102.4,6.8,Active,3,88632.96,0.4412,0.850600
634,56.8,100.0,2754.9,5.9,Highly_Active,8,156478.32,1.3559,0.681250
635,70.8,95.9,164.1,4.8,Sedentary,5,11618.28,1.0417,0.713600
636,61.5,98.0,12609.5,6.8,Active,4,775484.25,0.5882,0.827000
637,62.2,100.0,2233.3,5.5,Highly_Active,3,138911.26,0.5455,0.816250
638,85.9,97.0,3028.7,7.4,Highly_Active,1,260165.33,0.1351,0.935500
639,101.1,99.2,1120.1,9.5,Sedentary,10,113242.11,1.0526,0.753050
640,90.7,94.6,3933.2,6.6,Active,1,356741.24,0.1515,0.895900
641,69.3,96.0,1385.1,6.5,Highly_Active,8,95987.43,1.2308,0.687750
642,83.7,99.3,10812.8,5.4,Highly_Active,10,905031.36,1.8519,0.599700
643,44.8,97.3,8581.0,2.9,Highly_Active,5,384428.80,1.7241,0.647950
644,70.6,98.1,12133.0,5.5,Highly_Active,6,856589.80,1.0909,0.718650
645,86.1,99.2,4584.6,8.2,Active,10,394734.06,1.2195,0.704300
646,90.6,97.7,4887.8,8.5,Highly_Active,4,442834.68,0.4706,0.889550
647,52.6,93.6,2068.8,7.5,Active,9,108818.88,1.2000,0.685650
648,106.1,98.9,15325.1,4.8,Active,1,1625993.11,0.2083,0.845600
649,89.0,98.7,1366.2,6.3,Highly_Active,4,121591.80,0.6349,0.811050
650,69.2,97.8,1487.0,6.0,Highly_Active,10,102900.40,1.6667,0.616200
651,41.9,99.3,22173.1,4.0,Sedentary,5,929052.89,1.2500,0.697200
652,48.8,98.8,2444.1,6.4,Sedentary,10,119272.08,1.5625,0.635200
653,77.5,98.8,1050.1,7.4,Sedentary,1,81382.75,0.1351,0.942700
654,0.0,98.2,7741.8,0.0,Highly_Active,5,0.00,NULL,0.542800
655,105.5,99.7,5475.7,6.7,Sedentary,10,577686.35,1.4925,0.650050
656,67.1,98.9,2703.9,6.6,Sedentary,9,181431.69,1.3636,0.673100
657,70.5,99.9,5179.0,6.7,Highly_Active,4,365119.50,0.5970,0.830850
658,52.9,96.4,1674.9,6.2,Highly_Active,9,88602.21,1.4516,0.648100
659,64.5,100.0,385.4,6.8,Active,2,24858.30,0.2941,0.895000
660,67.0,100.0,13053.9,6.5,Active,7,874611.30,1.0769,0.733750
661,78.9,100.0,13670.6,4.6,Highly_Active,10,1078610.34,2.1739,0.572500
662,86.3,96.1,3145.8,7.4,Active,2,271482.54,0.2703,0.901900
663,87.6,100.0,38106.1,6.9,Sedentary,1,3338094.36,0.1449,0.928750
664,84.9,98.4,4643.2,4.7,Active,2,394207.68,0.4255,0.809850
665,0.0,99.3,4276.7,5.5,Highly_Active,10,0.00,1.8182,0.603450
666,74.1,98.1,5028.8,6.9,Sedentary,6,372634.08,0.8696,0.771150
667,75.2,96.1,14319.4,5.4,Highly_Active,3,1076818.88,0.5556,0.796900
668,77.7,99.1,5019.1,5.3,Highly_Active,3,389984.07,0.5660,0.805150
669,0.0,95.4,15127.6,5.1,Active,10,0.00,1.9608,0.572850
670,69.9,97.8,15309.2,7.5,Highly_Active,9,1070113.08,1.2000,0.702450
671,83.7,96.9,553.3,5.7,Active,3,46311.21,0.5263,0.811350
672,54.2,98.6,1060.5,9.0,Sedentary,4,57479.10,0.4444,0.911900
