user_id,heart_rate_BPM,blood_oxygen_level,step_count,sleep_duration_hr,activity_level,stress_level,health
461,43.5,98.9,1275.0,4.6,Sedentary,7,Moderate
462,73.3,98.2,3697.5,7.6,Sedentary,6,Good
463,80.9,96.2,823.8,6.6,Active,10,Moderate
464,113.1,99.7,4112.0,8.1,Highly_Active,3,Excellent
465,84.5,99.9,10136.0,6.5,Highly_Active,4,Good
466,79.4,97.9,5717.1,5.4,Active,8,Moderate
467,0.0,97.6,695.8,4.1,Active,10,Moderate
468,85.3,100.0,3206.0,6.1,Highly_Active,8,Moderate
469,70.1,95.1,9851.2,6.7,Active,1,Excellent
470,83.4,98.9,9271.7,5.5,Sedentary,5,Good
471,74.4,100.0,3069.5,5.6,Sedentary,2,Excellent
472,0.0,97.3,9108.5,3.8,Sedentary,2,Good
473,70.9,96.5,7599.5,4.7,Sedentary,4,Good
474,77.9,97.9,6573.7,7.6,Highly_Active,5,Good
475,79.5,97.8,2757.4,4.7,Highly_Active,10,Moderate
476,102.5,96.1,5449.5,7.2,Highly_Active,4,Good
477,94.1,96.5,516.7,4.5,Sedentary,2,Good
478,107.0,95.9,324.9,6.3,Active,4,Good
479,115.4,97.1,2999.7,6.0,Sedentary,10,Moderate
480,102.5,97.8,230.3,5.7,Sedentary,10,Moderate
481,95.1,99.0,502.7,7.0,Sedentary,9,Moderate
482,100.8,97.4,13930.6,4.4,Sedentary,8,Moderate
483,107.2,96.8,7702.9,5.9,Active,1,Excellent
484,81.4,97.2,5634.6,0.0,Sedentary,8,Poor
485,59.7,96.4,1884.0,6.7,Sedentary,4,Good
486,88.7,99.4,1939.0,5.2,Highly_Active,4,Good
487,61.1,100.0,4519.8,7.5,Sedentary,3,Excellent
488,67.4,95.6,6700.1,7.0,Active,3,Excellent
489,65.6,99.5,5101.0,8.5,Sedentary,1,Excellent
490,71.2,95.9,15497.6,5.2,Sedentary,8,Moderate
491,67.5,97.0,8866.4,7.8,Active,8,Good
492,69.5,97.8,2308.3,5.6,Highly_Active,7,Moderate
493,67.6,98.6,1048.5,7.1,Sedentary,9,Moderate
494,72.8,100.0,9935.5,6.2,Sedentary,5,Good
495,67.0,94.9,4783.9,6.4,Highly_Active,2,Excellent
496,98.7,96.8,5081.9,4.0,Highly_Active,5,Moderate
497,86.3,100.0,5996.5,5.5,Active,10,Moderate
498,88.9,99.9,9986.0,5.6,Active,3,Good
499,73.6,98.6,2392.1,6.9,Active,3,Excellent
500,48.2,100.0,956.7,3.8,Sedentary,8,Moderate
501,97.5,99.6,1318.1,5.8,Active,10,Moderate
502,81.6,98.0,4587.8,4.5,Highly_Active,1,Good
503,67.6,96.4,11095.5,8.0,Highly_Active,9,Good
504,65.7,98.1,20897.0,4.6,Highly_Active,10,Moderate
505,76.6,99.9,7715.6,5.4,Sedentary,5,Good
506,53.0,94.4,9522.4,5.4,Sedentary,9,Moderate
507,71.4,96.6,2865.0,5.8,Sedentary,4,Good
508,80.4,97.0,4773.3,4.6,Sedentary,10,Moderate
509,79.6,100.0,2082.4,3.3,Active,6,Moderate
510,72.3,100.0,8993.1,6.1,Active,3,Good
511,81.7,96.8,6130.0,4.5,Active,9,Moderate
512,89.2,100.0,561.4,7.1,Sedentary,10,Moderate
513,92.6,99.2,10856.0,6.6,Active,2,Excellent
514,45.7,98.3,13432.1,5.1,Sedentary,6,Good
515,77.3,97.0,541.5,6.9,Sedentary,2,Excellent
516,71.2,100.0,5474.3,5.0,Highly_Active,1,Excellent
517,96.4,94.8,6658.7,5.4,Active,4,Good
518,82.5,95.7,2754.4,6.4,Active,1,Excellent
519,69.1,100.0,1700.7,4.8,Highly_Active,2,Good
520,61.8,97.6,5307.6,6.9,Sedentary,3,Excellent
521,69.9,99.6,1783.7,4.5,Active,4,Good
522,79.0,95.8,4121.6,6.4,Sedentary,10,Moderate
523,75.6,99.8,2083.3,7.3,Active,3,Excellent
524,69.2,98.3,11519.1,9.9,Highly_Active,9,Good
525,85.7,100.0,1592.2,4.7,Active,7,Moderate
526,63.3,99.7,8575.6,5.2,Highly_Active,3,Good
527,91.7,94.1,8784.2,7.3,Active,5,Good
528,67.6,100.0,611.8,5.8,Active,6,Good
529,85.6,99.8,10632.3,7.1,Active,9,Moderate
530,83.9,99.8,5671.6,9.6,Active,4,Excellent
531,76.7,96.5,9714.9,7.6,Active,4,Excellent
532,59.2,98.7,1384.4,6.4,Active,2,Excellent
533,74.7,94.4,11283.8,5.8,Sedentary,7,Moderate
534,85.2,99.1,14403.6,7.5,Active,9,Good
535,93.2,99.6,4946.1,6.2,Active,5,Good
536,83.0,95.6,5174.0,6.3,Sedentary,10,Moderate
537,69.7,97.8,14856.1,5.7,Active,6,Good
538,82.7,100.0,9383.1,4.1,Highly_Active,7,Moderate
539,89.2,97.7,1034.3,6.8,Active,4,Good
540,54.6,97.8,12772.0,5.4,Active,3,Good
541,76.6,100.0,1198.2,9.8,Sedentary,5,Excellent
542,54.1,92.2,15096.0,0.0,Sedentary,9,Poor
543,77.2,95.2,9029.1,8.3,Highly_Active,2,Excellent
544,67.6,99.8,1135.2,5.7,Highly_Active,4,Good
545,45.2,100.0,1612.6,7.6,Active,9,Good
546,82.5,97.3,10956.5,4.1,Highly_Active,2,Good
547,58.7,95.4,20658.7,5.7,Sedentary,3,Good
548,95.3,95.7,463.8,9.5,Active,10,Good
549,68.9,98.5,5852.6,7.1,Sedentary,6,Good
550,55.1,95.5,7601.5,7.1,Sedentary,3,Excellent
551,51.7,96.4,13743.5,5.3,Sedentary,1,Excellent
552,58.5,94.3,15937.1,6.5,Active,10,Moderate
553,78.1,96.4,3916.9,7.4,Sedentary,6,Good
554,62.5,100.0,31359.7,8.4,Active,6,Good
555,95.4,99.2,6155.8,5.8,Highly_Active,10,Moderate
556,71.0,96.2,17320.6,7.8,Highly_Active,5,Good
557,63.5,95.5,1526.5,2.9,Active,10,Poor
558,88.8,96.9,5630.6,10.1,Active,2,Excellent
559,54.1,96.8,4809.6,0.0,Highly_Active,1,Moderate
560,87.8,96.7,382.4,7.0,Active,5,Good
561,95.5,99.8,10597.6,5.2,Sedentary,7,Moderate
562,88.5,100.0,10126.6,6.0,Sedentary,9,Moderate
563,0.0,98.2,79.9,8.7,Highly_Active,10,Good
564,77.1,99.0,390.8,5.9,Highly_Active,4,Good
565,92.7,97.1,16665.2,7.9,Highly_Active,7,Good
566,52.6,97.3,1835.2,6.4,Highly_Active,7,Good
567,65.7,97.0,2434.3,5.3,Highly_Active,5,Good
568,71.2,99.9,35250.9,9.4,Highly_Active,1,Excellent
569,98.6,100.0,2579.6,6.9,Highly_Active,3,Excellent
570,79.5,98.9,22961.8,4.4,Sedentary,10,Moderate
571,0.0,98.0,15610.3,7.9,Sedentary,4,Excellent
572,81.3,98.5,16474.9,5.0,Active,6,Good
573,93.3,99.6,881.2,7.5,Highly_Active,1,Excellent
574,63.7,99.5,1688.7,6.5,Sedentary,4,Good
575,99.2,95.6,6586.4,4.8,Highly_Active,7,Moderate
576,86.6,99.7,1422.4,8.0,Highly_Active,7,Good
577,66.7,98.4,3377.9,5.7,Active,10,Moderate
578,91.9,96.4,20450.4,8.2,Active,7,Good
579,93.5,98.2,5458.6,4.5,Highly_Active,9,Moderate
580,107.5,99.5,1228.1,6.4,Highly_Active,4,Good
581,104.9,99.4,5676.1,4.6,Sedentary,1,Good
582,78.6,100.0,8910.3,0.0,Highly_Active,6,Moderate
583,91.2,95.7,7840.0,0.0,Highly_Active,3,Moderate
584,0.0,97.8,434.1,3.9,Active,3,Good
585,99.7,95.6,6963.0,6.5,Active,7,Good
586,68.9,96.4,7265.9,5.8,Active,6,Good
587,65.1,96.4,16317.2,7.7,Sedentary,10,Moderate
588,51.6,96.6,7592.0,7.2,Active,9,Moderate
589,85.1,97.6,1208.4,8.4,Active,3,Excellent
590,88.4,98.3,4293.5,7.2,Sedentary,9,Moderate
591,78.2,100.0,873.6,8.7,Active,6,Good
592,69.9,99.7,1856.9,5.6,Highly_Active,5,Good
593,76.1,97.3,3174.8,8.1,Highly_Active,7,Good
594,74.0,98.0,408.9,7.2,Active,9,Moderate
595,87.5,99.3,1211.6,5.3,Highly_Active,3,Good
596,0.0,99.2,5592.5,6.4,Highly_Active,10,Moderate
597,80.6,98.1,3031.5,0.0,Active,1,Moderate
598,79.1,98.3,2981.4,7.1,Highly_Active,5,Good
599,93.0,99.2,9874.0,6.8,Active,7,Good
600,76.0,97.3,5307.6,9.4,Sedentary,9,Good
601,62.7,97.0,16355.2,4.3,Sedentary,9,Moderate
602,50.2,98.0,13776.4,6.1,Sedentary,6,Good
603,41.1,97.0,25728.7,6.1,Sedentary,6,Good
604,71.6,97.0,8900.3,6.7,Highly_Active,5,Good
605,63.3,96.2,12034.9,6.1,Sedentary,7,Good
606,66.3,98.4,13316.8,8.7,Highly_Active,7,Good
607,62.3,96.1,13121.4,5.5,Sedentary,5,Good
608,83.1,98.2,5351.1,4.2,Highly_Active,6,Moderate
609,77.1,98.4,2336.1,4.9,Active,2,Good
610,87.0,96.6,1583.8,7.7,Active,8,Good
611,110.2,99.5,33776.3,7.9,Sedentary,7,Good
612,204.1,95.8,5871.6,6.2,Active,3,Good
613,63.1,97.5,6028.2,4.3,Sedentary,6,Moderate
614,65.9,99.0,2986.5,7.2,Sedentary,10,Moderate
615,85.4,97.9,22308.5,7.2,Active,7,Good
616,63.8,98.4,6823.0,5.7,Active,5,Good
617,44.1,100.0,6470.0,5.4,Active,7,Moderate
618,94.1,99.9,942.2,6.1,Sedentary,3,Good
619,130.3,97.0,11532.7,0.0,Sedentary,8,Poor
620,76.4,97.8,6883.8,6.8,Sedentary,6,Good
621,67.3,100.0,5691.4,6.3,Sedentary,7,Good
622,77.3,96.3,15899.3,7.7,Highly_Active,4,Excellent
623,66.3,95.8,11370.7,6.5,Sedentary,6,Good
624,95.5,100.0,8884.3,5.4,Active,7,Moderate
625,48.3,99.8,816.6,8.0,Active,6,Good
626,64.0,99.9,5476.2,8.2,Highly_Active,10,Good
627,70.5,99.8,2738.4,7.0,Sedentary,1,Excellent
628,86.5,99.7,3609.9,7.1,Highly_Active,2,Excellent
629,69.9,100.0,4322.0,5.0,Active,10,Moderate
630,69.2,96.0,10531.4,9.0,Sedentary,1,Excellent
631,93.2,95.6,558.1,9.3,Highly_Active,3,Excellent
632,60.3,99.2,15424.6,5.9,Highly_Active,9,Moderate
633,80.4,96.4,1102.4,6.8,Active,3,Excellent
634,56.8,100.0,2754.9,5.9,Highly_Active,8,Moderate
635,70.8,95.9,164.1,4.8,Sedentary,5,Good
636,61.5,98.0,12609.5,6.8,Active,4,Good
637,62.2,100.0,2233.3,5.5,Highly_Active,3,Good
638,85.9,97.0,3028.7,7.4,Highly_Active,1,Excellent
639,101.1,99.2,1120.1,9.5,Sedentary,10,Good
640,90.7,94.6,3933.2,6.6,Active,1,Excellent
641,69.3,96.0,1385.1,6.5,Highly_Active,8,Moderate
642,83.7,99.3,10812.8,5.4,Highly_Active,10,Moderate
643,44.8,97.3,8581.0,2.9,Highly_Active,5,Moderate
644,70.6,98.1,12133.0,5.5,Highly_Active,6,Good
645,86.1,99.2,4584.6,8.2,Active,10,Good
646,90.6,97.7,4887.8,8.5,Highly_Active,4,Excellent
647,52.6,93.6,2068.8,7.5,Active,9,Moderate
648,106.1,98.9,15325.1,4.8,Active,1,Good
649,89.0,98.7,1366.2,6.3,Highly_Active,4,Good
650,69.2,97.8,1487.0,6.0,Highly_Active,10,Moderate
651,41.9,99.3,22173.1,4.0,Sedentary,5,Moderate
652,48.8,98.8,2444.1,6.4,Sedentary,10,Moderate
653,77.5,98.8,1050.1,7.4,Sedentary,1,Excellent
654,0.0,98.2,7741.8,0.0,Highly_Active,5,Moderate
655,105.5,99.7,5475.7,6.7,Sedentary,10,Moderate
656,67.1,98.9,2703.9,6.6,Sedentary,9,Moderate
657,70.5,99.9,5179.0,6.7,Highly_Active,4,Good
658,52.9,96.4,1674.9,6.2,Highly_Active,9,Moderate
659,64.5,100.0,385.4,6.8,Active,2,Excellent
660,67.0,100.0,13053.9,6.5,Active,7,Good
661,78.9,100.0,13670.6,4.6,Highly_Active,10,Moderate
662,86.3,96.1,3145.8,7.4,Active,2,Excellent
663,87.6,100.0,38106.1,6.9,Sedentary,1,Excellent
664,84.9,98.4,4643.2,4.7,Active,2,Good
665,0.0,99.3,4276.7,5.5,Highly_Active,10,Moderate
666,74.1,98.1,5028.8,6.9,Sedentary,6,Good
667,75.2,96.1,14319.4,5.4,Highly_Active,3,Good
668,77.7,99.1,5019.1,5.3,Highly_Active,3,Good
669,0.0,95.4,15127.6,5.1,Active,10,Moderate
670,69.9,97.8,15309.2,7.5,Highly_Active,9,Good
671,83.7,96.9,553.3,5.7,Active,3,Good
672,54.2,98.6,1060.5,9.0,Sedentary,4,Excellent
673,81.2,99.2,3818.0,8.4,Highly_Active,4,Excellent
674,85.6,94.7,5607.1,6.1,Sedentary,9,Moderate
675,86.0,95.9,1463.4,7.0,Sedentary,9,Moderate
676,83.3,97.7,2737.3,6.5,Highly_Active,4,Good
677,53.2,96.9,6047.0,7.9,Sedentary,10,Moderate
678,83.6,96.9,3941.8,7.6,Sedentary,9,Good
679,96.2,98.8,2613.3,8.7,Highly_Active,10,Good
680,85.8,99.3,2911.6,6.7,Active,7,Good
681,80.3,96.1,5917.4,7.8,Active,10,Moderate
682,69.2,98.3,29778.8,8.5,Sedentary,1,Excellent
683,71.1,95.3,5256.9,9.6,Sedentary,8,Good
684,52.4,95.9,3446.9,7.0,Active,4,Good
685,78.2,93.2,16191.0,3.1,Highly_Active,6,Moderate
686,75.0,97.1,9720.3,7.6,Sedentary,2,Excellent
687,78.3,97.1,6520.8,10.3,Highly_Active,9,Good
688,61.8,100.0,2995.4,6.5,Highly_Active,5,Good
689,0.0,98.5,5062.9,6.5,Sedentary,9,Moderate
690,66.8,99.0,4749.3,8.9,Sedentary,7,Good
691,86.4,99.3,20935.3,7.4,Highly_Active,3,Excellent
692,95.5,100.0,18649.0,6.8,Highly_Active,2,Excellent
693,68.3,96.7,6395.8,8.5,Active,7,Good
694,69.5,94.4,782.4,6.6,Active,7,Good
695,80.6,98.8,4243.9,7.9,Highly_Active,5,Good
696,81.2,100.0,2968.7,5.4,Sedentary,5,Good
697,64.8,100.0,4752.0,7.3,Sedentary,2,Excellent
698,91.4,97.9,1782.5,5.8,Highly_Active,10,Moderate
699,0.0,96.9,5123.0,4.8,Highly_Active,5,Good
700,83.3,98.6,4556.3,7.2,Sedentary,5,Good
701,51.3,98.7,1827.0,0.0,Sedentary,2,Moderate
702,73.2,97.8,6795.8,8.5,Active,9,Good
703,82.9,96.4,1139.1,4.9,Sedentary,8,Moderate
704,81.3,96.1,641.6,7.3,Sedentary,7,Good
705,74.8,96.9,12788.6,6.1,Sedentary,4,Good
706,78.0,99.9,3915.5,4.6,Sedentary,5,Good
707,95.8,99.4,3562.2,7.5,Sedentary,8,Good
708,54.2,98.9,1763.6,7.5,Sedentary,8,Good
709,65.0,97.0,1456.1,3.7,Active,3,Good
710,85.8,93.8,4828.1,7.6,Highly_Active,10,Moderate
711,78.6,97.7,2705.2,7.2,Highly_Active,4,Good
712,40.0,100.0,357.4,3.3,Sedentary,10,Moderate
713,55.4,99.5,11885.2,6.4,Sedentary,3,Good
714,66.2,100.0,390.6,4.1,Sedentary,2,Good
715,85.6,97.3,6912.4,5.7,Active,10,Moderate
716,74.8,94.6,7491.2,5.5,Sedentary,2,Good
717,40.0,99.2,6817.7,8.1,Sedentary,4,Excellent
718,57.4,97.2,1636.7,8.0,Highly_Active,1,Excellent
719,62.3,96.4,2747.4,5.7,Highly_Active,10,Moderate
720,61.8,98.4,3914.3,7.0,Sedentary,3,Excellent
721,89.9,99.9,14193.5,8.0,Highly_Active,5,Good
722,74.8,100.0,3161.6,5.6,Highly_Active,6,Good
723,56.6,98.4,715.7,4.4,Highly_Active,3,Good
724,103.2,94.4,7380.5,5.6,Active,3,Good
725,49.8,99.7,668.9,8.4,Highly_Active,6,Good
726,93.5,96.0,1971.2,6.5,Highly_Active,2,Excellent
727,68.3,99.9,3382.3,7.9,Sedentary,5,Good
728,53.6,93.2,3919.5,6.4,Highly_Active,1,Excellent
729,74.3,98.1,1627.8,6.8,Active,10,Moderate
730,0.0,94.4,13400.4,6.1,Highly_Active,5,Good
731,98.6,96.1,4726.9,7.1,Highly_Active,1,Excellent
732,76.9,95.5,19181.6,7.9,Active,9,Good
733,84.4,96.2,2030.8,7.4,Highly_Active,3,Excellent
734,45.0,95.4,6336.9,5.6,Highly_Active,6,Good
735,93.7,100.0,11474.8,7.5,Active,9,Good
736,65.3,100.0,697.1,0.0,Highly_Active,4,Moderate
737,91.7,95.6,5051.9,6.5,Active,8,Moderate
738,61.2,98.7,9821.2,6.3,Active,6,Good
739,100.2,97.8,1429.4,6.9,Highly_Active,3,Excellent
740,110.7,95.5,10970.0,7.7,Sedentary,1,Excellent
741,95.1,99.3,8446.2,7.2,Sedentary,6,Good
742,76.7,100.0,31904.0,4.7,Highly_Active,8,Moderate
743,85.6,97.1,2450.3,7.3,Active,2,Excellent
744,74.5,100.0,1464.8,6.8,Sedentary,5,Good
745,62.8,100.0,1019.5,6.3,Sedentary,4,Good
746,85.2,93.2,16199.5,6.8,Active,4,Good
747,54.6,99.8,713.7,6.5,Highly_Active,1,Excellent
748,76.5,98.7,115.2,5.1,Active,9,Moderate
749,49.1,95.5,2026.7,5.9,Highly_Active,3,Good
750,90.0,94.8,4040.3,9.6,Highly_Active,8,Good
751,75.7,98.9,364.5,4.1,Highly_Active,8,Moderate
752,46.6,94.9,5149.2,6.5,Sedentary,8,Moderate
753,83.3,99.2,23629.1,6.2,Active,3,Good
754,78.4,97.4,4352.1,7.7,Sedentary,2,Excellent
755,64.1,97.3,2371.8,4.8,Sedentary,5,Good
756,64.8,99.6,5509.6,3.7,Sedentary,7,Moderate
757,62.9,99.6,3320.5,5.3,Sedentary,10,Moderate
758,51.6,95.9,17845.9,5.9,Sedentary,10,Moderate
759,63.9,100.0,9795.5,7.9,Highly_Active,3,Excellent
760,68.7,98.1,367.7,9.9,Active,1,Excellent
761,58.1,99.8,7692.1,6.8,Active,5,Good
762,77.3,96.3,4838.1,5.6,Sedentary,7,Moderate
763,116.5,100.0,470.9,0.0,Active,3,Moderate
764,77.3,97.4,11875.9,7.2,Sedentary,9,Moderate
765,74.1,96.5,5670.1,4.2,Highly_Active,1,Good
766,60.0,98.8,3069.3,3.5,Sedentary,1,Good
767,84.3,95.4,3911.2,7.3,Sedentary,3,Excellent
768,54.8,100.0,1656.0,4.4,Sedentary,7,Moderate
769,68.4,100.0,11054.1,5.0,Sedentary,6,Good
770,78.0,96.8,24112.7,7.0,Sedentary,5,Good
771,55.0,97.3,3425.4,5.1,Active,3,Good
772,58.1,100.0,1049.6,0.0,Sedentary,10,Poor
773,61.0,100.0,2080.5,7.2,Sedentary,5,Good
774,83.2,97.5,692.9,7.8,Highly_Active,6,Good
775,46.6,99.3,6026.1,8.5,Sedentary,5,Excellent
776,85.1,97.6,8016.3,6.0,Active,3,Good
777,96.1,97.6,20677.3,6.8,Sedentary,8,Good
778,94.8,99.9,2710.0,8.8,Active,10,Good
779,40.0,97.3,2878.4,5.3,Highly_Active,5,Good
780,94.0,95.9,6203.6,5.6,Sedentary,4,Good
781,0.0,100.0,526.3,4.1,Highly_Active,9,Moderate
782,74.7,94.0,2254.0,6.1,Active,9,Moderate
783,95.4,100.0,5039.7,5.1,Sedentary,9,Moderate
784,0.0,97.1,2761.9,0.0,Highly_Active,9,Poor
785,79.1,98.2,26300.5,8.3,Highly_Active,2,Excellent
786,0.0,100.0,2170.8,6.8,Active,6,Good
787,66.4,96.5,4407.5,6.8,Sedentary,2,Excellent
788,84.6,99.4,13651.8,8.1,Sedentary,2,Excellent
789,96.2,95.6,3873.7,4.7,Sedentary,3,Good
790,71.7,98.2,32866.8,5.8,Highly_Active,4,Good
791,67.6,100.0,7097.9,5.0,Active,9,Moderate
792,77.8,96.0,757.8,7.7,Sedentary,1,Excellent
793,77.8,94.9,669.7,6.1,Highly_Active,8,Moderate
794,47.1,97.3,1337.2,4.8,Sedentary,1,Good
795,61.5,97.4,2240.2,7.0,Sedentary,3,Excellent
796,73.1,99.6,2443.5,6.5,Highly_Active,6,Good
797,65.6,93.8,6078.4,5.9,Active,3,Good
798,74.5,99.0,2662.7,6.2,Sedentary,7,Good
799,92.9,96.9,21890.5,3.5,Active,6,Moderate
800,58.9,98.2,1435.9,6.4,Active,10,Moderate
801,0.0,96.0,3660.0,4.8,Highly_Active,7,Moderate
802,40.5,99.7,8511.5,5.3,Sedentary,7,Moderate
803,60.7,98.1,23587.3,7.3,Highly_Active,2,Excellent
804,0.0,100.0,15910.3,5.6,Sedentary,1,Excellent
805,90.6,96.3,5988.3,7.8,Highly_Active,1,Excellent
806,84.9,98.2,1545.7,8.3,Highly_Active,9,Good
807,46.1,99.8,1301.0,6.9,Highly_Active,6,Good
808,74.0,100.0,13381.7,7.2,Highly_Active,3,Excellent
809,66.2,93.8,411.3,6.4,Highly_Active,3,Good
810,82.7,100.0,10497.9,5.6,Sedentary,3,Good
811,71.3,100.0,2332.8,7.0,Active,1,Excellent
812,76.2,98.5,1487.2,6.9,Highly_Active,1,Excellent
813,46.0,95.7,89.5,7.6,Highly_Active,3,Excellent
814,101.9,96.2,1724.7,6.5,Active,1,Excellent
815,102.6,98.8,1986.8,5.2,Highly_Active,6,Good
816,70.7,99.0,2900.9,0.0,Active,10,Poor
817,76.5,95.2,5999.1,4.9,Highly_Active,4,Good
818,67.2,95.7,7132.8,6.2,Sedentary,6,Good
819,105.8,99.0,14013.4,4.0,Highly_Active,10,Moderate
820,67.7,100.0,9813.4,8.7,Sedentary,9,Good
821,68.1,99.7,8124.1,6.4,Highly_Active,5,Good
822,55.7,96.8,37774.7,4.9,Sedentary,5,Good
823,75.1,94.8,6160.3,6.5,Sedentary,7,Good
824,83.5,100.0,9222.1,8.8,Active,1,Excellent
825,78.3,97.0,13131.2,6.9,Sedentary,6,Good
826,91.7,100.0,310.0,6.6,Highly_Active,3,Excellent
827,46.3,96.2,994.1,5.5,Highly_Active,6,Good
828,68.8,97.3,4605.8,5.8,Active,4,Good
829,83.0,99.1,7241.7,4.8,Sedentary,9,Moderate
830,61.2,97.5,1356.3,7.6,Sedentary,7,Good
831,58.4,96.4,11201.9,8.1,Sedentary,7,Good
832,84.5,98.5,4005.8,6.0,Sedentary,8,Moderate
833,108.4,96.9,5663.1,4.2,Sedentary,5,Moderate
834,207.4,96.7,20577.7,8.0,Active,3,Excellent
835,64.8,97.9,21103.9,6.2,Sedentary,10,Moderate
836,90.7,95.6,1069.2,4.7,Active,4,Good
837,58.7,95.1,14375.3,8.1,Sedentary,1,Excellent
838,40.0,100.0,8226.0,9.3,Sedentary,6,Excellent
839,76.2,95.6,272.6,7.1,Sedentary,6,Good
840,75.4,98.6,486.3,5.0,Active,3,Good
841,107.0,95.6,11066.6,4.9,Highly_Active,4,Good
842,55.6,98.6,20971.7,4.3,Sedentary,2,Good
843,49.5,96.2,4932.1,7.6,Highly_Active,7,Good
844,79.6,96.9,3615.7,4.7,Sedentary,3,Good
845,58.8,98.8,4486.4,6.0,Sedentary,7,Good
846,45.1,99.4,2981.0,6.7,Active,7,Good
847,52.8,99.0,12903.3,6.4,Sedentary,1,Excellent
848,67.4,100.0,12144.9,6.9,Active,4,Good
849,70.3,100.0,1170.6,5.1,Highly_Active,4,Good
850,85.2,98.7,6748.5,5.2,Highly_Active,9,Moderate
851,69.6,97.0,10505.3,3.3,Highly_Active,3,Good
852,87.6,94.1,3931.9,6.1,Highly_Active,9,Moderate
853,67.2,97.9,12736.6,4.3,Highly_Active,8,Moderate
854,73.4,97.4,2583.4,5.2,Sedentary,1,Excellent
855,78.3,97.0,4325.8,7.2,Active,10,Moderate
856,81.6,98.6,2437.9,7.7,Active,10,Moderate
857,84.8,100.0,632.3,5.8,Active,4,Good
858,76.1,97.9,997.2,0.0,Active,10,Poor
859,90.3,95.7,3672.5,10.2,Active,4,Excellent
860,57.2,98.9,3836.7,5.6,Sedentary,6,Good
861,89.1,100.0,13417.5,6.3,Active,9,Moderate
862,95.1,99.6,8351.2,7.0,Highly_Active,10,Moderate
863,80.3,98.6,344.0,5.9,Active,2,Excellent
864,92.4,96.6,7559.0,4.9,Highly_Active,10,Moderate
865,69.5,99.1,5919.6,6.2,Active,9,Moderate
866,68.8,98.2,1309.0,9.4,Active,1,Excellent
867,81.5,97.6,12477.4,4.9,Active,10,Moderate
868,63.3,99.1,41709.1,4.7,Sedentary,6,Moderate
869,67.2,96.9,12924.7,7.1,Highly_Active,5,Good
870,40.0,99.5,410.3,6.4,Active,5,Good
871,83.9,95.8,1990.9,8.1,Sedentary,5,Good
872,59.0,98.0,19880.1,9.5,Highly_Active,6,Excellent
873,57.8,98.5,20993.1,6.2,Highly_Active,3,Good
874,93.1,98.6,42864.4,5.0,Highly_Active,3,Good
875,82.8,99.3,1206.3,7.3,Active,7,Good
876,87.3,97.2,23867.9,5.5,Sedentary,4,Good
877,46.8,98.9,1017.2,6.2,Active,5,Good
878,65.9,100.0,1374.2,7.4,Sedentary,6,Good
879,107.2,98.7,4823.7,4.9,Sedentary,2,Good
880,41.1,98.9,7027.2,4.7,Active,8,Moderate
881,78.6,100.0,2670.5,5.4,Highly_Active,10,Moderate
882,73.1,95.9,1329.2,6.7,Sedentary,6,Good
883,64.1,100.0,1610.9,0.0,Active,3,Moderate
884,92.1,94.3,6633.9,9.0,Active,1,Excellent
885,70.2,97.1,362.4,5.9,Highly_Active,7,Moderate
886,45.7,96.7,1460.7,8.5,Sedentary,9,Good
887,57.8,100.0,6448.2,8.4,Sedentary,6,Good
888,66.8,98.1,7466.3,5.8,Sedentary,7,Moderate
889,78.5,99.1,21925.1,7.2,Highly_Active,9,Moderate
890,93.6,94.1,11958.9,6.5,Sedentary,9,Moderate
891,80.3,97.6,7675.9,5.6,Sedentary,8,Moderate
892,58.3,100.0,12109.6,9.4,Highly_Active,7,Good
893,93.0,100.0,8790.6,4.8,Sedentary,4,Good
894,81.9,94.5,3301.1,0.0,Highly_Active,4,Moderate
895,92.1,97.7,8598.3,5.7,Sedentary,2,Good
896,54.0,95.4,3115.3,6.1,Active,4,Good
897,68.0,98.3,3733.8,6.1,Highly_Active,3,Good
898,82.3,96.5,1900.8,5.8,Sedentary,8,Moderate
899,89.6,98.8,1422.6,6.9,Sedentary,4,Good
900,42.7,98.5,26609.2,7.0,Highly_Active,5,Good
901,63.6,98.9,9705.2,5.6,Sedentary,1,Excellent
902,99.4,100.0,631.8,6.1,Active,10,Moderate
903,76.6,97.3,14428.9,6.4,Active,7,Good
904,78.3,100.0,997.6,7.6,Active,7,Good
905,47.0,98.7,4784.6,7.2,Active,10,Moderate
906,94.5,97.3,14585.4,6.8,Sedentary,5,Good
907,90.6,95.3,1500.6,5.8,Highly_Active,5,Good
908,86.3,96.9,1807.9,6.6,Highly_Active,1,Excellent
909,50.4,97.3,2781.5,6.9,Active,8,Good
910,54.7,95.2,2830.0,7.4,Sedentary,3,Excellent
911,103.5,99.4,7044.1,6.3,Sedentary,3,Good
912,89.8,92.9,12089.5,6.1,Active,7,Moderate
913,74.9,99.2,4663.2,6.2,Highly_Active,6,Good
914,91.1,99.4,1128.3,9.8,Highly_Active,8,Good
915,64.0,96.7,900.4,4.5,Highly_Active,10,Moderate
916,63.3,98.9,3618.4,9.4,Sedentary,9,Good
917,68.7,99.2,137.4,7.0,Highly_Active,1,Excellent
918,84.4,94.2,1045.2,6.1,Sedentary,4,Good
919,87.8,97.9,5833.0,7.5,Highly_Active,1,Excellent
