user_id,heart_rate_BPM,blood_oxygen_level,step_count,sleep_duration_hr,activity_level,stress_level
532,59.2,98.7,1384.4,6.4,Active,2
533,74.7,94.4,11283.8,5.8,Sedentary,7
534,85.2,99.1,14403.6,7.5,Active,9
535,93.2,99.6,4946.1,6.2,Active,5
536,83.0,95.6,5174.0,6.3,Sedentary,10
537,69.7,97.8,14856.1,5.7,Active,6
538,82.7,100.0,9383.1,4.1,Highly_Active,7
539,89.2,97.7,1034.3,6.8,Active,4
540,54.6,97.8,12772.0,5.4,Active,3
541,76.6,100.0,1198.2,9.8,Sedentary,5
542,54.1,92.2,15096.0,0.0,Sedentary,9
543,77.2,95.2,9029.1,8.3,Highly_Active,2
544,67.6,99.8,1135.2,5.7,Highly_Active,4
545,45.2,100.0,1612.6,7.6,Active,9
546,82.5,97.3,10956.5,4.1,Highly_Active,2
547,58.7,95.4,20658.7,5.7,Sedentary,3
548,95.3,95.7,463.8,9.5,Active,10
549,68.9,98.5,5852.6,7.1,Sedentary,6
550,55.1,95.5,7601.5,7.1,Sedentary,3
551,51.7,96.4,13743.5,5.3,Sedentary,1
552,58.5,94.3,15937.1,6.5,Active,10
553,78.1,96.4,3916.9,7.4,Sedentary,6
554,62.5,100.0,31359.7,8.4,Active,6
555,95.4,99.2,6155.8,5.8,Highly_Active,10
556,71.0,96.2,17320.6,7.8,Highly_Active,5
557,63.5,95.5,1526.5,2.9,Active,10
558,88.8,96.9,5630.6,10.1,Active,2
559,54.1,96.8,4809.6,0.0,Highly_Active,1
560,87.8,96.7,382.4,7.0,Active,5
561,95.5,99.8,10597.6,5.2,Sedentary,7
562,88.5,100.0,10126.6,6.0,Sedentary,9
563,0.0,98.2,79.9,8.7,Highly_Active,10
564,77.1,99.0,390.8,5.9,Highly_Active,4
565,92.7,97.1,16665.2,7.9,Highly_Active,7
566,52.6,97.3,1835.2,6.4,Highly_Active,7
567,65.7,97.0,2434.3,5.3,Highly_Active,5
568,71.2,99.9,35250.9,9.4,Highly_Active,1
569,98.6,100.0,2579.6,6.9,Highly_Active,3
570,79.5,98.9,22961.8,4.4,Sedentary,10
571,0.0,98.0,15610.3,7.9,Sedentary,4
572,81.3,98.5,16474.9,5.0,Active,6
573,93.3,99.6,881.2,7.5,Highly_Active,1
574,63.7,99.5,1688.7,6.5,Sedentary,4
575,99.2,95.6,6586.4,4.8,Highly_Active,7
576,86.6,99.7,1422.4,8.0,Highly_Active,7
577,66.7,98.4,3377.9,5.7,Active,10
578,91.9,96.4,20450.4,8.2,Active,7
579,93.5,98.2,5458.6,4.5,Highly_Active,9
580,107.5,99.5,1228.1,6.4,Highly_Active,4
581,104.9,99.4,5676.1,4.6,Sedentary,1
582,78.6,100.0,8910.3,0.0,Highly_Active,6
583,91.2,95.7,7840.0,0.0,Highly_Active,3
584,0.0,97.8,434.1,3.9,Active,3
585,99.7,95.6,6963.0,6.5,Active,7
586,68.9,96.4,7265.9,5.8,Active,6
587,65.1,96.4,16317.2,7.7,Sedentary,10
588,51.6,96.6,7592.0,7.2,Active,9
589,85.1,97.6,1208.4,8.4,Active,3
590,88.4,98.3,4293.5,7.2,Sedentary,9
591,78.2,100.0,873.6,8.7,Active,6
592,69.9,99.7,1856.9,5.6,Highly_Active,5
593,76.1,97.3,3174.8,8.1,Highly_Active,7
594,74.0,98.0,408.9,7.2,Active,9
595,87.5,99.3,1211.6,5.3,Highly_Active,3
596,0.0,99.2,5592.5,6.4,Highly_Active,10
597,80.6,98.1,3031.5,0.0,Active,1
598,79.1,98.3,2981.4,7.1,Highly_Active,5
599,93.0,99.2,9874.0,6.8,Active,7
600,76.0,97.3,5307.6,9.4,Sedentary,9
601,62.7,97.0,16355.2,4.3,Sedentary,9
602,50.2,98.0,13776.4,6.1,Sedentary,6
603,41.1,97.0,25728.7,6.1,Sedentary,6
604,71.6,97.0,8900.3,6.7,Highly_Active,5
605,63.3,96.2,12034.9,6.1,Sedentary,7
606,66.3,98.4,13316.8,8.7,Highly_Active,7
607,62.3,96.1,13121.4,5.5,Sedentary,5
608,83.1,98.2,5351.1,4.2,Highly_Active,6
609,77.1,98.4,2336.1,4.9,Active,2
610,87.0,96.6,1583.8,7.7,Active,8
611,110.2,99.5,33776.3,7.9,Sedentary,7
612,204.1,95.8,5871.6,6.2,Active,3
613,63.1,97.5,6028.2,4.3,Sedentary,6
614,65.9,99.0,2986.5,7.2,Sedentary,10
615,85.4,97.9,22308.5,7.2,Active,7
616,63.8,98.4,6823.0,5.7,Active,5
617,44.1,100.0,6470.0,5.4,Active,7
618,94.1,99.9,942.2,6.1,Sedentary,3
619,130.3,97.0,11532.7,0.0,Sedentary,8
620,76.4,97.8,6883.8,6.8,Sedentary,6
621,67.3,100.0,5691.4,6.3,Sedentary,7
622,77.3,96.3,15899.3,7.7,Highly_Active,4
623,66.3,95.8,11370.7,6.5,Sedentary,6
624,95.5,100.0,8884.3,5.4,Active,7
625,48.3,99.8,816.6,8.0,Active,6
626,64.0,99.9,5476.2,8.2,Highly_Active,10
627,70.5,99.8,2738.4,7.0,Sedentary,1
628,86.5,99.7,3609.9,7.1,Highly_Active,2
629,69.9,100.0,4322.0,5.0,Active,10
630,69.2,96.0,10531.4,9.0,Sedentary,1
631,93.2,95.6,558.1,9.3,Highly_Active,3
632,60.3,99.2,15424.6,5.9,Highly_Active,9
633,80.4,96.4,1102.4,6.8,Active,3
634,56.8,100.0,2754.9,5.9,Highly_Active,8
635,70.8,95.9,164.1,4.8,Sedentary,5
636,61.5,98.0,12609.5,6.8,Active,4
637,62.2,100.0,2233.3,5.5,Highly_Active,3
638,85.9,97.0,3028.7,7.4,Highly_Active,1
639,101.1,99.2,1120.1,9.5,Sedentary,10
640,90.7,94.6,3933.2,6.6,Active,1
641,69.3,96.0,1385.1,6.5,Highly_Active,8
642,83.7,99.3,10812.8,5.4,Highly_Active,10
643,44.8,97.3,8581.0,2.9,Highly_Active,5
644,70.6,98.1,12133.0,5.5,Highly_Active,6
645,86.1,99.2,4584.6,8.2,Active,10
646,90.6,97.7,4887.8,8.5,Highly_Active,4
647,52.6,93.6,2068.8,7.5,Active,9
648,106.1,98.9,15325.1,4.8,Active,1
649,89.0,98.7,1366.2,6.3,Highly_Active,4
650,69.2,97.8,1487.0,6.0,Highly_Active,10
651,41.9,99.3,22173.1,4.0,Sedentary,5
652,48.8,98.8,2444.1,6.4,Sedentary,10
653,77.5,98.8,1050.1,7.4,Sedentary,1
654,0.0,98.2,7741.8,0.0,Highly_Active,5
655,105.5,99.7,5475.7,6.7,Sedentary,10
656,67.1,98.9,2703.9,6.6,Sedentary,9
657,70.5,99.9,5179.0,6.7,Highly_Active,4
658,52.9,96.4,1674.9,6.2,Highly_Active,9
659,64.5,100.0,385.4,6.8,Active,2
660,67.0,100.0,13053.9,6.5,Active,7
661,78.9,100.0,13670.6,4.6,Highly_Active,10
662,86.3,96.1,3145.8,7.4,Active,2
663,87.6,100.0,38106.1,6.9,Sedentary,1
664,84.9,98.4,4643.2,4.7,Active,2
665,0.0,99.3,4276.7,5.5,Highly_Active,10
666,74.1,98.1,5028.8,6.9,Sedentary,6
667,75.2,96.1,14319.4,5.4,Highly_Active,3
668,77.7,99.1,5019.1,5.3,Highly_Active,3
669,0.0,95.4,15127.6,5.1,Active,10
670,69.9,97.8,15309.2,7.5,Highly_Active,9
671,83.7,96.9,553.3,5.7,Active,3
672,54.2,98.6,1060.5,9.0,Sedentary,4
673,81.2,99.2,3818.0,8.4,Highly_Active,4
674,85.6,94.7,5607.1,6.1,Sedentary,9
675,86.0,95.9,1463.4,7.0,Sedentary,9
676,83.3,97.7,2737.3,6.5,Highly_Active,4
677,53.2,96.9,6047.0,7.9,Sedentary,10
678,83.6,96.9,3941.8,7.6,Sedentary,9
679,96.2,98.8,2613.3,8.7,Highly_Active,10
680,85.8,99.3,2911.6,6.7,Active,7
681,80.3,96.1,5917.4,7.8,Active,10
682,69.2,98.3,29778.8,8.5,Sedentary,1
683,71.1,95.3,5256.9,9.6,Sedentary,8
684,52.4,95.9,3446.9,7.0,Active,4
685,78.2,93.2,16191.0,3.1,Highly_Active,6
686,75.0,97.1,9720.3,7.6,Sedentary,2
687,78.3,97.1,6520.8,10.3,Highly_Active,9
688,61.8,100.0,2995.4,6.5,Highly_Active,5
689,0.0,98.5,5062.9,6.5,Sedentary,9
690,66.8,99.0,4749.3,8.9,Sedentary,7
691,86.4,99.3,20935.3,7.4,Highly_Active,3
692,95.5,100.0,18649.0,6.8,Highly_Active,2
693,68.3,96.7,6395.8,8.5,Active,7
694,69.5,94.4,782.4,6.6,Active,7
695,80.6,98.8,4243.9,7.9,Highly_Active,5
696,81.2,100.0,2968.7,5.4,Sedentary,5
697,64.8,100.0,4752.0,7.3,Sedentary,2
698,91.4,97.9,1782.5,5.8,Highly_Active,10
699,0.0,96.9,5123.0,4.8,Highly_Active,5
700,83.3,98.6,4556.3,7.2,Sedentary,5
701,51.3,98.7,1827.0,0.0,Sedentary,2
702,73.2,97.8,6795.8,8.5,Active,9
703,82.9,96.4,1139.1,4.9,Sedentary,8
704,81.3,96.1,641.6,7.3,Sedentary,7
705,74.8,96.9,12788.6,6.1,Sedentary,4
706,78.0,99.9,3915.5,4.6,Sedentary,5
707,95.8,99.4,3562.2,7.5,Sedentary,8
708,54.2,98.9,1763.6,7.5,Sedentary,8
709,65.0,97.0,1456.1,3.7,Active,3
710,85.8,93.8,4828.1,7.6,Highly_Active,10
711,78.6,97.7,2705.2,7.2,Highly_Active,4
712,40.0,100.0,357.4,3.3,Sedentary,10
713,55.4,99.5,11885.2,6.4,Sedentary,3
714,66.2,100.0,390.6,4.1,Sedentary,2
715,85.6,97.3,6912.4,5.7,Active,10
716,74.8,94.6,7491.2,5.5,Sedentary,2
717,40.0,99.2,6817.7,8.1,Sedentary,4
718,57.4,97.2,1636.7,8.0,Highly_Active,1
719,62.3,96.4,2747.4,5.7,Highly_Active,10
720,61.8,98.4,3914.3,7.0,Sedentary,3
721,89.9,99.9,14193.5,8.0,Highly_Active,5
722,74.8,100.0,3161.6,5.6,Highly_Active,6
723,56.6,98.4,715.7,4.4,Highly_Active,3
724,103.2,94.4,7380.5,5.6,Active,3
725,49.8,99.7,668.9,8.4,Highly_Active,6
726,93.5,96.0,1971.2,6.5,Highly_Active,2
727,68.3,99.9,3382.3,7.9,Sedentary,5
728,53.6,93.2,3919.5,6.4,Highly_Active,1
729,74.3,98.1,1627.8,6.8,Active,10
730,0.0,94.4,13400.4,6.1,Highly_Active,5
731,98.6,96.1,4726.9,7.1,Highly_Active,1
732,76.9,95.5,19181.6,7.9,Active,9
733,84.4,96.2,2030.8,7.4,Highly_Active,3
734,45.0,95.4,6336.9,5.6,Highly_Active,6
735,93.7,100.0,11474.8,7.5,Active,9
736,65.3,100.0,697.1,0.0,Highly_Active,4
737,91.7,95.6,5051.9,6.5,Active,8
738,61.2,98.7,9821.2,6.3,Active,6
739,100.2,97.8,1429.4,6.9,Highly_Active,3
740,110.7,95.5,10970.0,7.7,Sedentary,1
741,95.1,99.3,8446.2,7.2,Sedentary,6
742,76.7,100.0,31904.0,4.7,Highly_Active,8
743,85.6,97.1,2450.3,7.3,Active,2
744,74.5,100.0,1464.8,6.8,Sedentary,5
745,62.8,100.0,1019.5,6.3,Sedentary,4
746,85.2,93.2,16199.5,6.8,Active,4
747,54.6,99.8,713.7,6.5,Highly_Active,1
748,76.5,98.7,115.2,5.1,Active,9
749,49.1,95.5,2026.7,5.9,Highly_Active,3
750,90.0,94.8,4040.3,9.6,Highly_Active,8
751,75.7,98.9,364.5,4.1,Highly_Active,8
752,46.6,94.9,5149.2,6.5,Sedentary,8
753,83.3,99.2,23629.1,6.2,Active,3
754,78.4,97.4,4352.1,7.7,Sedentary,2
755,64.1,97.3,2371.8,4.8,Sedentary,5
756,64.8,99.6,5509.6,3.7,Sedentary,7
757,62.9,99.6,3320.5,5.3,Sedentary,10
758,51.6,95.9,17845.9,5.9,Sedentary,10
759,63.9,100.0,9795.5,7.9,Highly_Active,3
760,68.7,98.1,367.7,9.9,Active,1
761,58.1,99.8,7692.1,6.8,Active,5
762,77.3,96.3,4838.1,5.6,Sedentary,7
763,116.5,100.0,470.9,0.0,Active,3
764,77.3,97.4,11875.9,7.2,Sedentary,9
765,74.1,96.5,5670.1,4.2,Highly_Active,1
766,60.0,98.8,3069.3,3.5,Sedentary,1
767,84.3,95.4,3911.2,7.3,Sedentary,3
768,54.8,100.0,1656.0,4.4,Sedentary,7
769,68.4,100.0,11054.1,5.0,Sedentary,6
770,78.0,96.8,24112.7,7.0,Sedentary,5
771,55.0,97.3,3425.4,5.1,Active,3
772,58.1,100.0,1049.6,0.0,Sedentary,10
773,61.0,100.0,2080.5,7.2,Sedentary,5
774,83.2,97.5,692.9,7.8,Highly_Active,6
775,46.6,99.3,6026.1,8.5,Sedentary,5
776,85.1,97.6,8016.3,6.0,Active,3
777,96.1,97.6,20677.3,6.8,Sedentary,8
778,94.8,99.9,2710.0,8.8,Active,10
779,40.0,97.3,2878.4,5.3,Highly_Active,5
780,94.0,95.9,6203.6,5.6,Sedentary,4
781,0.0,100.0,526.3,4.1,Highly_Active,9
782,74.7,94.0,2254.0,6.1,Active,9
783,95.4,100.0,5039.7,5.1,Sedentary,9
784,0.0,97.1,2761.9,0.0,Highly_Active,9
785,79.1,98.2,26300.5,8.3,Highly_Active,2
786,0.0,100.0,2170.8,6.8,Active,6
787,66.4,96.5,4407.5,6.8,Sedentary,2
788,84.6,99.4,13651.8,8.1,Sedentary,2
789,96.2,95.6,3873.7,4.7,Sedentary,3
790,71.7,98.2,32866.8,5.8,Highly_Active,4
791,67.6,100.0,7097.9,5.0,Active,9
792,77.8,96.0,757.8,7.7,Sedentary,1
793,77.8,94.9,669.7,6.1,Highly_Active,8
794,47.1,97.3,1337.2,4.8,Sedentary,1
795,61.5,97.4,2240.2,7.0,Sedentary,3
796,73.1,99.6,2443.5,6.5,Highly_Active,6
797,65.6,93.8,6078.4,5.9,Active,3
798,74.5,99.0,2662.7,6.2,Sedentary,7
799,92.9,96.9,21890.5,3.5,Active,6
800,58.9,98.2,1435.9,6.4,Active,10
801,0.0,96.0,3660.0,4.8,Highly_Active,7
802,40.5,99.7,8511.5,5.3,Sedentary,7
803,60.7,98.1,23587.3,7.3,Highly_Active,2
804,0.0,100.0,15910.3,5.6,Sedentary,1
805,90.6,96.3,5988.3,7.8,Highly_Active,1
806,84.9,98.2,1545.7,8.3,Highly_Active,9
807,46.1,99.8,1301.0,6.9,Highly_Active,6
808,74.0,100.0,13381.7,7.2,Highly_Active,3
809,66.2,93.8,411.3,6.4,Highly_Active,3
810,82.7,100.0,10497.9,5.6,Sedentary,3
811,71.3,100.0,2332.8,7.0,Active,1
812,76.2,98.5,1487.2,6.9,Highly_Active,1
813,46.0,95.7,89.5,7.6,Highly_Active,3
814,101.9,96.2,1724.7,6.5,Active,1
815,102.6,98.8,1986.8,5.2,Highly_Active,6
816,70.7,99.0,2900.9,0.0,Active,10
817,76.5,95.2,5999.1,4.9,Highly_Active,4
818,67.2,95.7,7132.8,6.2,Sedentary,6
819,105.8,99.0,14013.4,4.0,Highly_Active,10
820,67.7,100.0,9813.4,8.7,Sedentary,9
821,68.1,99.7,8124.1,6.4,Highly_Active,5
822,55.7,96.8,37774.7,4.9,Sedentary,5
823,75.1,94.8,6160.3,6.5,Sedentary,7
824,83.5,100.0,9222.1,8.8,Active,1
825,78.3,97.0,13131.2,6.9,Sedentary,6
826,91.7,100.0,310.0,6.6,Highly_Active,3
827,46.3,96.2,994.1,5.5,Highly_Active,6
828,68.8,97.3,4605.8,5.8,Active,4
829,83.0,99.1,7241.7,4.8,Sedentary,9
830,61.2,97.5,1356.3,7.6,Sedentary,7
831,58.4,96.4,11201.9,8.1,Sedentary,7
832,84.5,98.5,4005.8,6.0,Sedentary,8
833,108.4,96.9,5663.1,4.2,Sedentary,5
834,207.4,96.7,20577.7,8.0,Active,3
835,64.8,97.9,21103.9,6.2,Sedentary,10
836,90.7,95.6,1069.2,4.7,Active,4
837,58.7,95.1,14375.3,8.1,Sedentary,1
838,40.0,100.0,8226.0,9.3,Sedentary,6
839,76.2,95.6,272.6,7.1,Sedentary,6
840,75.4,98.6,486.3,5.0,Active,3
841,107.0,95.6,11066.6,4.9,Highly_Active,4
842,55.6,98.6,20971.7,4.3,Sedentary,2
843,49.5,96.2,4932.1,7.6,Highly_Active,7
844,79.6,96.9,3615.7,4.7,Sedentary,3
845,58.8,98.8,4486.4,6.0,Sedentary,7
846,45.1,99.4,2981.0,6.7,Active,7
847,52.8,99.0,12903.3,6.4,Sedentary,1
848,67.4,100.0,12144.9,6.9,Active,4
849,70.3,100.0,1170.6,5.1,Highly_Active,4
850,85.2,98.7,6748.5,5.2,Highly_Active,9
851,69.6,97.0,10505.3,3.3,Highly_Active,3
852,87.6,94.1,3931.9,6.1,Highly_Active,9
853,67.2,97.9,12736.6,4.3,Highly_Active,8
854,73.4,97.4,2583.4,5.2,Sedentary,1
855,78.3,97.0,4325.8,7.2,Active,10
856,81.6,98.6,2437.9,7.7,Active,10
857,84.8,100.0,632.3,5.8,Active,4
858,76.1,97.9,997.2,0.0,Active,10
859,90.3,95.7,3672.5,10.2,Active,4
860,57.2,98.9,3836.7,5.6,Sedentary,6
861,89.1,100.0,13417.5,6.3,Active,9
862,95.1,99.6,8351.2,7.0,Highly_Active,10
863,80.3,98.6,344.0,5.9,Active,2
864,92.4,96.6,7559.0,4.9,Highly_Active,10
865,69.5,99.1,5919.6,6.2,Active,9
866,68.8,98.2,1309.0,9.4,Active,1
867,81.5,97.6,12477.4,4.9,Active,10
868,63.3,99.1,41709.1,4.7,Sedentary,6
869,67.2,96.9,12924.7,7.1,Highly_Active,5
870,40.0,99.5,410.3,6.4,Active,5
871,83.9,95.8,1990.9,8.1,Sedentary,5
872,59.0,98.0,19880.1,9.5,Highly_Active,6
873,57.8,98.5,20993.1,6.2,Highly_Active,3
874,93.1,98.6,42864.4,5.0,Highly_Active,3
875,82.8,99.3,1206.3,7.3,Active,7
876,87.3,97.2,23867.9,5.5,Sedentary,4
877,46.8,98.9,1017.2,6.2,Active,5
878,65.9,100.0,1374.2,7.4,Sedentary,6
879,107.2,98.7,4823.7,4.9,Sedentary,2
880,41.1,98.9,7027.2,4.7,Active,8
881,78.6,100.0,2670.5,5.4,Highly_Active,10
882,73.1,95.9,1329.2,6.7,Sedentary,6
883,64.1,100.0,1610.9,0.0,Active,3
884,92.1,94.3,6633.9,9.0,Active,1
885,70.2,97.1,362.4,5.9,Highly_Active,7
886,45.7,96.7,1460.7,8.5,Sedentary,9
887,57.8,100.0,6448.2,8.4,Sedentary,6
888,66.8,98.1,7466.3,5.8,Sedentary,7
889,78.5,99.1,21925.1,7.2,Highly_Active,9
890,93.6,94.1,11958.9,6.5,Sedentary,9
891,80.3,97.6,7675.9,5.6,Sedentary,8
892,58.3,100.0,12109.6,9.4,Highly_Active,7
893,93.0,100.0,8790.6,4.8,Sedentary,4
894,81.9,94.5,3301.1,0.0,Highly_Active,4
895,92.1,97.7,8598.3,5.7,Sedentary,2
896,54.0,95.4,3115.3,6.1,Active,4
897,68.0,98.3,3733.8,6.1,Highly_Active,3
898,82.3,96.5,1900.8,5.8,Sedentary,8
899,89.6,98.8,1422.6,6.9,Sedentary,4
900,42.7,98.5,26609.2,7.0,Highly_Active,5
901,63.6,98.9,9705.2,5.6,Sedentary,1
902,99.4,100.0,631.8,6.1,Active,10
903,76.6,97.3,14428.9,6.4,Active,7
904,78.3,100.0,997.6,7.6,Active,7
905,47.0,98.7,4784.6,7.2,Active,10
906,94.5,97.3,14585.4,6.8,Sedentary,5
907,90.6,95.3,1500.6,5.8,Highly_Active,5
908,86.3,96.9,1807.9,6.6,Highly_Active,1
909,50.4,97.3,2781.5,6.9,Active,8
910,54.7,95.2,2830.0,7.4,Sedentary,3
911,103.5,99.4,7044.1,6.3,Sedentary,3
912,89.8,92.9,12089.5,6.1,Active,7
913,74.9,99.2,4663.2,6.2,Highly_Active,6
914,91.1,99.4,1128.3,9.8,Highly_Active,8
915,64.0,96.7,900.4,4.5,Highly_Active,10
916,63.3,98.9,3618.4,9.4,Sedentary,9
917,68.7,99.2,137.4,7.0,Highly_Active,1
918,84.4,94.2,1045.2,6.1,Sedentary,4
919,87.8,97.9,5833.0,7.5,Highly_Active,1
920,61.7,98.7,8872.0,5.5,Highly_Active,7
921,72.1,96.1,3516.3,6.6,Active,10
922,74.0,95.3,12747.6,6.1,Highly_Active,2
923,72.2,96.4,4995.7,7.0,Sedentary,9
924,75.7,98.8,15282.0,5.0,Active,9
925,89.2,100.0,2994.4,4.7,Highly_Active,1
926,62.7,95.8,1910.2,4.5,Sedentary,3
927,76.7,94.9,16110.0,7.1,Active,1
928,57.5,99.4,9481.8,4.2,Active,6
929,57.2,95.8,12250.9,5.3,Highly_Active,9
930,83.1,99.1,3657.6,8.7,Active,5
931,80.1,97.8,691.8,6.9,Active,7
932,77.9,99.1,8028.7,6.6,Sedentary,5
933,73.7,100.0,8719.3,7.6,Highly_Active,6
934,46.8,99.8,13831.7,7.8,Highly_Active,2
935,62.7,99.7,15195.0,5.6,Sedentary,7
936,76.9,98.7,698.7,6.4,Highly_Active,9
937,81.6,97.4,2371.4,7.8,Sedentary,1
938,58.5,98.5,1025.1,7.6,Active,7
939,82.7,99.8,10995.0,8.3,Sedentary,2
940,81.3,97.0,14471.8,6.8,Sedentary,5
941,74.7,97.6,32788.4,4.5,Active,9
942,89.4,97.5,1405.8,7.4,Active,8
943,84.5,97.4,35120.3,6.5,Sedentary,3
944,87.8,99.1,1158.4,4.2,Highly_Active,2
945,62.1,96.4,3779.5,7.6,Sedentary,2
946,51.7,97.4,174.3,6.2,Active,7
947,54.3,96.5,1937.7,0.0,Active,7
948,63.3,99.1,5873.7,8.4,Highly_Active,6
949,66.5,95.3,1107.4,6.9,Highly_Active,5
950,69.0,97.6,4953.9,10.6,Sedentary,2
951,64.5,97.9,3111.5,5.1,Sedentary,4
952,78.8,97.4,5922.9,7.4,Highly_Active,3
953,87.6,94.0,11218.7,7.3,Active,7
954,78.1,100.0,3420.3,5.8,Active,3
955,63.8,96.8,1119.8,9.1,Highly_Active,7
956,55.7,97.0,9879.8,7.3,Active,10
957,43.9,99.3,3686.7,6.3,Sedentary,9
958,97.5,99.1,3066.7,7.1,Sedentary,5
959,59.5,100.0,1228.7,6.0,Sedentary,10
960,0.0,97.5,15382.4,8.1,Active,10
961,63.5,95.0,1602.3,6.2,Highly_Active,9
962,94.7,100.0,16994.0,3.3,Sedentary,7
963,67.0,93.3,2989.1,5.2,Highly_Active,3
964,43.8,94.4,6809.9,7.1,Active,10
965,50.0,99.4,532.5,5.6,Sedentary,8
966,83.9,98.7,1076.4,6.0,Highly_Active,5
967,83.2,93.9,1514.3,7.7,Active,1
968,51.4,98.2,2934.9,6.5,Active,7
969,62.0,99.6,1935.9,7.5,Sedentary,5
970,71.7,98.7,6263.4,7.5,Active,8
971,91.0,98.6,537.7,6.9,Sedentary,8
972,0.0,100.0,5294.4,7.7,Active,3
973,66.0,98.0,6447.0,6.3,Highly_Active,10
974,77.1,94.8,4204.5,8.6,Highly_Active,8
975,77.1,97.5,5484.6,5.5,Sedentary,10
976,69.0,99.6,567.6,8.3,Sedentary,7
977,68.8,100.0,10747.1,6.0,Highly_Active,2
978,46.1,96.6,7439.4,8.0,Active,9
979,0.0,96.3,5649.3,7.5,Sedentary,9
980,97.1,99.7,2757.4,0.0,Sedentary,7
981,110.4,99.2,24477.5,7.9,Sedentary,9
982,74.9,98.8,35725.0,7.8,Sedentary,5
983,69.4,92.8,2498.8,4.6,Highly_Active,9
984,46.6,97.4,3150.9,4.1,Active,9
985,95.5,99.4,5895.8,6.6,Sedentary,10
986,52.1,98.3,578.3,8.1,Active,9
987,96.1,97.6,6037.7,8.5,Active,3
988,103.1,97.0,123.4,8.5,Active,9
989,62.7,95.7,2922.0,9.7,Sedentary,7
990,84.4,96.8,533.6,0.0,Sedentary,4
991,76.2,94.7,2416.7,3.3,Active,6
992,100.0,99.4,6420.6,5.5,Sedentary,9
993,80.9,98.0,10732.5,5.5,Highly_Active,3
994,84.2,99.4,13586.6,6.1,Highly_Active,3
995,65.2,97.9,1787.7,3.0,Sedentary,7
996,86.2,99.8,15219.0,6.5,Highly_Active,1
997,74.0,99.2,999.4,6.3,Highly_Active,3
998,81.0,94.6,10455.8,7.7,Highly_Active,9
999,83.6,95.9,5200.5,5.6,Active,9
1000,77.6,98.2,8009.6,5.1,Active,9
1001,70.2,97.0,6465.6,6.7,Active,7
1002,103.7,94.4,8613.9,8.3,Sedentary,7
1003,67.9,96.5,8721.7,7.0,Sedentary,6
1004,90.4,97.8,1354.8,7.9,Active,1
1005,112.9,97.9,5631.8,5.8,Highly_Active,5
1006,77.3,98.8,64.7,6.4,Highly_Active,1
1007,74.9,95.4,219.7,4.7,Highly_Active,6
1008,90.0,95.7,4937.6,8.4,Highly_Active,3
1009,58.0,98.9,2300.3,4.7,Active,2
1010,94.4,99.6,28084.1,5.7,Highly_Active,10
1011,40.0,100.0,2224.1,7.8,Highly_Active,3
1012,83.7,100.0,5722.1,5.7,Active,6
1013,91.9,96.9,6034.4,5.7,Active,6
1014,84.7,100.0,9965.5,6.7,Highly_Active,4
1015,113.9,96.7,1217.7,5.9,Sedentary,10
1016,80.6,96.2,17353.0,5.0,Active,1
1017,89.5,97.9,4492.7,6.3,Sedentary,4
1018,79.5,99.0,16224.2,4.9,Active,1
1019,76.9,95.8,9885.6,6.2,Sedentary,3
1020,84.3,95.7,6372.9,7.1,Sedentary,1
1021,82.8,97.6,12736.9,7.0,Sedentary,4
1022,65.1,96.7,2339.2,4.7,Highly_Active,1
1023,66.4,94.0,1983.5,5.3,Active,4
1024,70.0,96.7,14295.5,3.2,Active,9
1025,83.5,95.9,5671.8,6.7,Active,7
1026,78.3,99.0,2596.6,7.2,Sedentary,10
1027,70.0,94.6,18645.1,7.2,Highly_Active,5
1028,82.9,98.3,1179.4,7.1,Active,9
1029,82.1,95.7,9661.2,8.1,Active,4
1030,89.7,96.4,962.7,9.5,Highly_Active,5
1031,78.3,98.6,4194.0,6.9,Active,9
1032,70.9,96.0,4970.9,7.4,Highly_Active,8
1033,68.8,96.2,3376.4,7.7,Highly_Active,7
1034,83.3,97.7,7340.5,8.0,Active,4
1035,0.0,93.7,1883.4,9.1,Highly_Active,2
1036,78.9,99.4,9848.2,6.3,Highly_Active,10
1037,0.0,100.0,1480.5,5.4,Active,4
1038,86.0,97.0,14287.7,8.1,Active,7
1039,62.7,98.3,12912.2,7.1,Active,7
1040,66.4,99.5,14323.4,8.6,Sedentary,3
1041,49.1,97.4,63.6,6.8,Active,3
1042,92.7,96.5,24085.3,0.0,Active,7
1043,57.7,98.8,8154.2,5.3,Highly_Active,2
1044,83.6,100.0,3342.6,7.1,Active,7
1045,67.7,100.0,5208.0,5.5,Active,1
1046,94.8,100.0,12019.6,0.0,Active,1
1047,102.7,99.1,1698.7,6.8,Highly_Active,10
1048,92.7,97.5,2533.0,4.3,Active,5
1049,41.9,96.8,10977.6,6.9,Active,3
1050,77.1,98.5,13079.0,9.2,Active,10
1051,56.1,97.6,2842.2,4.5,Active,3
1052,74.9,100.0,11428.1,3.5,Active,10
1053,55.3,96.9,460.1,8.2,Sedentary,7
1054,91.3,94.9,948.0,4.9,Active,2
1055,86.2,98.2,18538.8,7.4,Highly_Active,9
1056,86.9,97.0,446.0,8.0,Highly_Active,7
1057,76.9,100.0,10494.2,4.5,Active,6
1058,40.0,99.0,1449.2,6.4,Active,2
1059,96.3,96.7,8294.1,6.0,Highly_Active,10
